SEQ_NUM,SEQ_,BLOCK_NM,REGNUM_BLOCK,A_47,W_3,W_4,W_8,W_13,W_15,W_16,W_17,W_18,W_20,W_21,W_24,W_25,W_27,W_28,W_29,W_30,W_31,W_36,W_38,W_39,W_40,W_41,wa1_age,wa2_fam,wa3_liveterm,wa4_child,wa5_direct,wa6_fac,wa7_construct,wa8_weakYN,wa9_weakscore,wa10_application,Price.percent,num.Apt,subway.km,walk.YN,num.House,facility_near,hospital_near_km,hospital_near_min,supply_tot,news_3month,news_6month,supply.ratio
20128,2918,A17,10682_A17,0,46F,L,10682,1st,N,Y,0,RESI,0,5,0,1,3,0,45,n,n,n,N,N,N,0,2,1,2,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20130,2920,A17,10685_A17,0,46F,W,10685,1st,N,n,0,RESI,0,9,0,3,15,0,55,n,n,n,N,N,N,0,3,3,3,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20139,2929,A17,10698_A17,0,46F,L,10698,1st,N,Y,0,RESI,0,7,0,3,2,0,57,n,n,n,N,N,N,0,3,3,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20143,2933,A17,10711_A17,0,46F,W,10711,1st,N,n,2,RESI,0,6,0,3,1,0,24,n,n,n,N,N,N,0,0,3,1,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20147,2937,A17,10713_A17,1650000,46F,W,10713,1st,N,n,1,RESI,0,7,0,3,1,17,54,n,n,n,N,N,N,0,3,3,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20151,2941,A17,10716_A17,510000,46F,W,10716,1st,N,n,0,RESI,0,7,0,2,16,22,49,n,n,n,N,N,N,0,2,2,3,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20154,2944,A17,10718_A17,0,46F,L,10718,1st,N,Y,0,RESI,0,6,0,1,3,0,59,n,n,n,N,N,N,0,3,1,2,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20158,2948,A17,10722_A17,720000,46F,W,10722,1st,N,n,2,RESI,0,6,0,3,0,15,30,n,n,n,N,N,N,0,1,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20162,2952,A17,10729_A17,0,46F,W,10729,1st,N,n,2,RESI,0,9,0,3,9,0,39,n,n,n,N,N,N,0,1,3,3,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20166,2956,A17,10733_A17,1700000,46F,W,10733,1st,N,n,0,RESI,0,7,0,1,1,17,45,n,Y,n,N,N,N,0,2,1,1,0,0,3,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20168,2958,A17,10734_A17,8500000,46F,W,10734,1st,N,n,0,RESI,0,8,0,1,2,86,56,n,n,n,N,N,N,0,3,1,1,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20170,2960,A17,10747_A17,0,46F,W,10747,1st,N,n,2,RESI,0,7,0,3,1,0,30,n,n,n,N,N,N,0,1,3,1,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20174,2964,A17,10752_A17,0,46F,W,10752,1st,N,n,1,RESI,0,5,0,2,3,0,32,n,n,n,N,N,N,0,1,2,2,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20177,2967,A17,10774_A17,340000,46F,W,10774,1st,N,n,0,RESI,0,5,0,1,2,17,64,n,n,n,N,N,N,0,3,1,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20179,2969,A17,10775_A17,900000,46F,W,10775,1st,N,n,0,RESI,0,3,0,1,4,18,28,n,n,n,N,N,N,0,0,1,2,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20184,2974,A17,10836_A17,12100000,46F,W,10836,1st,N,n,0,RESI,0,15,0,1,9,121,48,Y,Y,n,N,N,N,0,2,1,3,0,3,3,0,,0,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20186,2976,A17,10843_A17,2070000,46F,W,10843,1st,N,n,0,RESI,0,7,0,2,5,47,35,n,n,n,N,N,N,0,1,2,3,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20189,2979,A17,10859_A17,0,46F,W,10859,1st,N,n,0,RESI,0,2,0,1,0,0,32,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20196,2986,A17,10865_A17,0,46F,W,10865,1st,N,n,0,RESI,0,4,0,1,1,0,49,n,n,n,N,N,N,0,2,1,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20198,2988,A17,10868_A17,7400000,46F,W,10868,1st,N,n,1,RESI,0,6,0,2,0,74,38,n,n,n,N,N,N,0,1,2,0,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20201,2991,A17,10869_A17,210000,46F,W,10869,1st,N,n,1,RESI,0,4,0,2,0,7,40,n,n,n,N,N,N,0,2,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20204,2994,A17,10875_A17,3870000,46F,W,10875,1st,N,n,0,RESI,0,5,0,1,18,45,27,n,n,n,N,N,N,0,0,1,3,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20208,2998,A17,10886_A17,0,46F,W,10886,1st,N,n,0,RESI,0,5,0,1,12,0,30,n,n,n,N,N,N,0,1,1,3,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20210,3000,A17,10887_A17,0,46F,W,10887,1st,N,n,1,RESI,0,4,0,2,2,0,37,n,n,n,N,N,N,0,1,2,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20213,3003,A17,10889_A17,3100000,46F,W,10889,1st,N,n,0,RESI,0,1,0,1,0,31,26,n,n,n,N,N,N,0,0,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20215,3005,A17,10895_A17,1800000,46F,W,10895,1st,N,n,1,RESI,0,9,0,1,0,18,44,n,Y,n,N,N,N,0,2,1,0,0,0,3,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20217,3007,A17,10898_A17,320000,46F,W,10898,1st,N,n,0,RESI,0,3,0,1,2,16,37,n,n,n,N,N,N,0,1,1,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20219,3009,A17,10917_A17,4000000,46F,L,10917,1st,N,n,0,RESI,0,8,0,3,1,40,58,n,n,n,N,N,N,0,3,3,1,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20223,3013,A17,10923_A17,700000,46F,L,10923,1st,N,Y,0,RESI,0,4,0,1,16,7,28,n,n,n,N,N,N,0,0,1,3,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20225,3015,A17,10934_A17,1150000,46F,W,10934,1st,N,n,0,RESI,0,4,0,1,3,32,37,n,n,n,N,N,N,0,1,1,2,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20227,3017,A17,10935_A17,3200000,46F,W,10935,1st,N,n,0,RESI,0,8,0,3,2,44,60,n,n,n,N,N,N,0,3,3,1,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20233,3023,A17,10940_A17,5000000,46F,W,10940,1st,N,n,2,RESI,0,11,0,3,3,50,43,n,n,n,N,N,N,0,2,3,2,2,0,0,0,,0,2,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20239,3029,A17,10956_A17,0,46F,W,10956,1st,N,n,0,RESI,0,7,0,1,9,0,54,n,n,n,N,N,N,0,3,1,3,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20241,3031,A17,10962_A17,0,46F,W,10962,1st,N,n,0,RESI,0,3,0,1,0,0,40,n,n,n,N,N,N,0,2,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20243,3033,A17,10976_A17,0,46F,L,10976,1st,N,Y,0,RESI,0,4,0,1,8,0,28,n,n,n,N,N,N,0,0,1,3,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20245,3035,A17,10980_A17,0,46F,W,10980,1st,N,n,2,RESI,0,10,0,3,6,0,43,n,n,n,N,N,N,0,2,3,3,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20249,3039,A17,10993_A17,0,46F,W,10993,1st,N,n,1,RESI,0,7,0,2,2,0,38,n,n,n,N,N,N,0,1,2,1,0,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20252,3042,A17,11029_A17,2500000,46F,L,11029,1st,N,Y,1,RESI,0,6,0,2,6,25,36,n,n,n,N,N,N,0,1,2,3,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20259,3049,A17,11064_A17,4100000,46F,W,11064,1st,N,n,1,RESI,0,8,0,2,14,41,46,n,n,n,N,N,N,0,2,2,3,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20262,3052,A17,11065_A17,2800000,46F,L,11065,1st,N,Y,0,RESI,0,8,0,1,6,48,45,n,n,n,N,N,N,0,2,1,3,0,0,0,0,,0,2,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20264,3054,A17,11069_A17,900000,46F,W,11069,1st,N,n,0,RESI,0,3,0,1,2,18,32,n,n,n,N,N,N,0,1,1,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20266,3056,A17,11074_A17,0,46F,W,11074,1st,N,n,1,RESI,0,3,0,1,0,0,45,n,n,n,N,N,N,0,2,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20268,3058,A17,11082_A17,6200000,46F,W,11082,2nd,N,n,0,N_RESI,0,7,0,2,0,62,49,n,n,n,N,N,N,0,2,2,0,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20271,3061,A17,11086_A17,0,46F,W,11086,2nd,N,n,0,N_RESI,0,4,0,1,0,0,52,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20273,3063,A17,11087_A17,0,46F,W,11087,2nd,N,n,1,N_RESI,0,3,0,2,0,0,36,n,n,n,N,N,N,0,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20276,3066,A17,11088_A17,0,46F,W,11088,2nd,N,n,0,N_RESI,0,5,0,2,0,0,57,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20282,3072,A17,11094_A17,2340000,46F,W,11094,2nd,N,n,1,N_RESI,0,5,0,2,0,55,39,n,n,n,N,N,N,0,1,2,0,0,0,0,0,,0,2,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20285,3075,A17,11095_A17,3700000,46F,W,11095,2nd,N,n,0,N_RESI,0,3,0,1,0,37,37,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20297,3087,A17,11107_A17,860000,46F,W,11107,2nd,N,n,2,N_RESI,0,7,0,3,0,43,36,n,n,n,N,N,N,0,1,3,0,2,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20304,3094,A17,11119_A17,940000,46F,W,11119,2nd,N,n,0,N_RESI,0,5,0,1,0,47,66,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20306,3096,A17,11122_A17,0,46F,W,11122,2nd,N,n,0,N_RESI,0,4,0,1,0,0,53,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20308,3098,A17,11125_A17,6100000,46F,W,11125,2nd,N,n,0,N_RESI,0,8,0,2,0,61,53,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20318,3108,A17,11132_A17,3770000,46F,W,11132,2nd,N,n,0,N_RESI,0,5,0,1,0,47,59,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20322,3112,A17,11148_A17,0,46F,W,11148,2nd,N,n,2,N_RESI,0,7,0,3,0,0,40,n,n,n,N,N,N,0,2,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20330,3120,A17,11159_A17,1280000,46F,W,11159,2nd,N,n,0,N_RESI,0,5,0,1,0,16,31,Y,n,n,N,N,N,0,1,1,0,0,3,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20335,3125,A17,11163_A17,0,46F,W,11163,2nd,N,n,1,N_RESI,0,5,0,2,0,0,55,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20338,3128,A17,11165_A17,0,46F,W,11165,2nd,N,n,2,N_RESI,0,10,0,3,0,0,41,n,n,n,N,N,N,0,2,3,0,2,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20342,3132,A17,11173_A17,0,46F,W,11173,2nd,N,n,3,N_RESI,0,8,0,3,0,0,45,n,n,n,N,N,N,0,2,3,0,3,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20347,3137,A17,11174_A17,580000,46F,W,11174,2nd,N,n,1,N_RESI,0,3,0,2,0,29,30,n,n,n,N,N,N,0,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20350,3140,A17,11175_A17,0,46F,W,11175,2nd,N,n,0,N_RESI,0,2,0,1,0,0,32,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20352,3142,A17,11176_A17,4240000,46F,W,11176,2nd,N,n,0,N_RESI,0,7,0,1,0,92,54,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20354,3144,A17,11177_A17,2300000,46F,L,11177,2nd,N,Y,0,N_RESI,0,2,0,1,0,23,34,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20356,3146,A17,11180_A17,3985000,46F,L,11180,2nd,N,Y,0,N_RESI,0,7,0,1,0,53,30,n,Y,n,N,N,N,0,1,1,0,0,0,3,0,,0,2,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20358,3148,A17,11182_A17,1080000,46F,W,11182,2nd,N,n,0,N_RESI,0,5,0,1,0,36,61,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20362,3152,A17,11188_A17,4500000,46F,W,11188,2nd,N,n,0,N_RESI,0,6,0,2,0,45,57,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20365,3155,A17,11190_A17,1760000,46F,W,11190,2nd,N,n,1,N_RESI,0,5,0,2,0,31,54,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20368,3158,A17,11194_A17,1200000,46F,W,11194,2nd,N,n,1,N_RESI,0,2,0,1,0,12,34,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20370,3160,A17,11211_A17,680000,46F,W,11211,2nd,N,n,2,N_RESI,0,9,0,3,0,17,37,n,n,n,N,N,N,0,1,3,0,2,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20374,3164,A17,11212_A17,1460000,46F,W,11212,2nd,N,n,1,N_RESI,0,5,0,3,0,30,42,n,n,n,N,N,N,0,2,3,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20377,3167,A17,11214_A17,0,46F,W,11214,2nd,N,n,0,N_RESI,0,2,0,1,0,0,34,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20379,3169,A17,11220_A17,260000,46F,L,11220,2nd,N,Y,0,N_RESI,0,2,0,2,0,13,26,n,n,n,N,N,N,0,0,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20385,3175,A17,11232_A17,3420000,46F,L,11232,2nd,N,Y,1,N_RESI,0,8,0,2,0,84,50,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20388,3178,A17,11233_A17,620000,46F,W,11233,2nd,N,n,0,N_RESI,0,4,0,2,0,15,45,n,n,n,N,N,N,0,2,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20391,3181,A17,11244_A17,0,46F,W,11244,3rd,N,n,2,N_RESI,0,5,0,3,0,0,27,n,n,n,N,N,N,0,0,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20395,3185,A17,11252_A17,320000,46F,W,11252,3rd,N,n,3,N_RESI,0,7,0,3,0,16,31,n,n,n,N,N,N,0,1,3,0,3,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20399,3189,A17,11254_A17,1560000,46F,L,11254,3rd,N,n,0,N_RESI,0,2,0,1,0,39,24,n,n,n,N,N,N,0,0,1,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20406,3196,A17,11260_A17,7400000,46F,W,11260,3rd,N,n,0,N_RESI,0,9,0,2,0,74,35,Y,n,n,N,N,N,0,1,2,0,0,3,0,0,,0,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20412,3202,A17,11265_A17,0,46F,L,11265,1st,N,Y,1,N_RESI,0,6,0,3,0,0,50,n,n,n,N,N,N,0,3,3,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20416,3206,A17,11267_A17,1690000,46F,L,11267,3rd,N,Y,0,N_RESI,0,1,0,1,0,25,28,n,n,n,N,N,N,0,0,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20419,3209,A17,11271_A17,0,46F,L,11271,3rd,N,n,0,N_RESI,0,4,0,2,0,0,41,n,n,n,N,N,N,0,2,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20431,3221,A17,11287_A17,0,46F,L,11287,3rd,N,Y,0,N_RESI,0,2,0,1,0,0,33,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20436,3226,A17,11291_A17,1120000,46F,L,11291,3rd,N,n,0,N_RESI,0,3,0,1,0,37,32,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20442,3232,A17,11296_A17,0,46F,L,11296,3rd,N,n,1,N_RESI,0,4,0,2,0,0,40,n,n,n,N,N,N,0,2,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20445,3235,A17,11299_A17,5000000,46F,W,11299,3rd,N,n,0,N_RESI,0,7,0,2,0,50,60,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,2,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20448,3238,A17,11300_A17,1400000,46F,L,11300,2nd,N,Y,3,N_RESI,0,7,0,3,0,21,35,n,n,n,N,N,N,0,1,3,0,3,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20457,3247,A17,11311_A17,4200000,46F,L,11311,3rd,N,n,1,N_RESI,0,3,0,1,0,47,35,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20459,3249,A17,11327_A17,0,46F,L,11327,3rd,N,n,0,N_RESI,0,5,0,2,0,0,56,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20465,3255,A17,11334_A17,0,46F,L,11334,3rd,N,n,0,N_RESI,0,4,0,1,0,0,52,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20471,3261,A17,11338_A17,4250000,46F,W,11338,3rd,N,n,0,N_RESI,0,6,0,2,0,43,59,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20474,3264,A17,11340_A17,2700000,46F,L,11340,3rd,N,n,0,N_RESI,0,4,0,1,0,27,53,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20483,3273,A17,11350_A17,0,46F,L,11350,3rd,N,n,1,N_RESI,0,2,0,1,0,0,35,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20485,3275,A17,11351_A17,0,46F,L,11351,3rd,N,n,0,N_RESI,0,4,0,1,0,0,52,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20487,3277,A17,11354_A17,200000,46F,L,11354,3rd,N,n,1,N_RESI,0,3,0,2,0,10,37,n,n,n,N,N,N,0,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20493,3283,A17,11357_A17,0,46F,L,11357,3rd,N,n,0,N_RESI,0,2,0,2,0,0,29,n,n,n,N,N,N,0,0,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20496,3286,A17,11359_A17,0,46F,W,11359,3rd,N,n,2,N_RESI,0,6,0,3,0,0,37,n,n,n,N,N,N,0,1,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20499,3289,A17,11361_A17,4500000,46F,W,11361,3rd,N,n,0,N_RESI,0,5,0,1,0,45,57,n,n,n,N,N,N,0,3,1,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20501,3291,A17,11370_A17,4450000,46F,W,11370,3rd,N,n,1,N_RESI,0,7,0,2,0,109,49,n,n,n,N,N,N,0,2,2,0,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20504,3294,A17,11371_A17,1100000,46F,L,11371,3rd,N,n,0,N_RESI,0,2,0,1,0,11,32,n,n,n,N,N,N,0,1,1,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20506,3296,A17,11373_A17,4460000,46F,W,11373,3rd,N,n,1,N_RESI,0,8,0,2,0,46,48,n,n,n,N,N,N,0,2,2,0,0,0,0,0,Y,3,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20509,3299,A17,11374_A17,4000000,46F,L,11374,3rd,N,n,1,N_RESI,0,4,0,2,0,40,33,n,n,n,N,N,N,0,1,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20514,3304,A17,11385_A17,0,46F,W,11385,3rd,N,n,2,N_RESI,0,6,0,3,0,0,38,n,n,n,N,N,N,0,1,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20518,3308,A17,11395_A17,0,46F,L,11395,3rd,N,n,1,N_RESI,0,3,0,2,0,0,31,n,n,n,N,N,N,0,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20524,3314,A17,11406_A17,0,46F,L,11406,3rd,N,Y,0,N_RESI,0,6,0,3,0,0,52,n,n,n,N,N,N,0,3,3,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20528,3318,A17,11407_A17,20750000,46F,L,11407,3rd,N,Y,0,N_RESI,0,8,0,2,0,247,52,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20532,3322,A17,11410_A17,6900000,46F,L,11410,1st,N,Y,1,RESI,0,9,0,2,6,69,35,n,n,n,N,N,N,0,1,2,3,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20535,3325,A17,11413_A17,3260000,46F,L,11413,2nd,N,Y,1,N_RESI,0,6,0,2,0,90,33,n,n,n,N,N,N,0,1,2,0,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
20538,3328,A17,11418_A17,0,46F,L,11418,3rd,N,Y,0,N_RESI,0,5,0,2,0,0,60,n,n,n,N,N,N,0,3,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,0.4,9.37,43,1331,26,26,1.185449821
