,SEQ_NUM,SEQ_,BLOCK_NM,REGNUM_BLOCK,A_47,W_3,W_4,W_8,W_13,W_15,W_16,W_17,W_18,W_20,W_21,W_24,W_25,W_27,W_28,W_29,W_30,W_31,W_36,W_38,W_39,W_40,W_41,wa1_age,wa2_fam,wa3_liveterm,wa4_child,wa5_direct,wa6_fac,wa7_construct,wa8_weakYN,wa9_weakscore,wa10_application,Price.percent,num.Apt,subway.km,walk.YN,num.House,supply
3422,19126,1916,A17,1515_A17,0,46F,W,1515,1st,N,n,1,RESI,2,2,0,2,0,0,28,n,n,n,1,1st,RESI,1,0,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3423,19129,1919,A17,1516_A17,0,46F,W,1516,3rd,N,n,1,RESI,3,3,0,2,0,0,36,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3425,19133,1923,A17,1518_A17,0,46F,W,1518,2nd,N,Y,2,RESI,6,6,0,3,0,0,34,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3429,19145,1935,A17,1527_A17,0,46F,W,1527,3rd,N,n,1,RESI,3,3,0,2,0,0,32,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3430,19148,1938,A17,1528_A17,960000,46F,W,1528,1st,N,n,1,RESI,4,4,0,2,1,45,25,n,n,n,2,1st,RESI,1,0,2,1,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3432,19153,1943,A17,1533_A17,0,46F,W,1533,3rd,N,Y,1,RESI,3,3,0,2,0,0,36,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3435,19159,1949,A17,1541_A17,4100000,46F,W,1541,3rd,N,n,1,RESI,5,5,0,2,0,41,41,n,n,n,1,1st,N_RESI,1,2,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3443,19179,1969,A17,1592_A17,0,46F,W,1592,3rd,N,n,2,RESI,9,9,0,3,0,0,31,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,132
3445,19184,1974,A17,1596_A17,760000,46F,W,1596,3rd,N,n,1,RESI,4,4,0,2,0,38,33,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3451,19201,1991,A17,1619_A17,4100000,46F,W,1619,1st,N,n,1,RESI,6,6,0,2,18,45,29,n,n,n,1,1st,RESI,1,0,2,3,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3453,19205,1995,A17,1622_A17,3100000,46F,W,1622,3rd,N,n,1,RESI,5,5,0,2,2,35,40,n,n,n,3,1st,N_RESI,1,2,2,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3455,19210,2000,A17,1629_A17,0,46F,W,1629,1st,N,n,1,RESI,4,4,0,2,2,0,30,n,n,n,2,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3457,19215,2005,A17,1652_A17,0,46F,W,1652,1st,N,n,2,RESI,7,7,0,3,2,0,35,n,n,n,3,1st,RESI,2,1,3,1,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3460,19223,2013,A17,1665_A17,0,46F,W,1665,2nd,N,n,1,RESI,3,3,0,2,0,0,35,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3462,19227,2017,A17,1680_A17,0,46F,W,1680,1st,N,n,2,RESI,9,9,0,3,10,0,31,n,n,n,5,2nd,RESI,2,1,3,3,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3463,19231,2021,A17,1681_A17,750000,46F,W,1681,3rd,N,n,1,RESI,3,3,0,2,0,30,37,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3464,19234,2024,A17,1682_A17,860000,46F,W,1682,3rd,N,n,1,RESI,0,0,-5,2,0,43,26,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3465,19237,2027,A17,1688_A17,0,46F,W,1688,3rd,N,n,1,RESI,3,3,0,2,0,0,35,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3466,19242,2032,A17,1691_A17,0,46F,W,1691,1st,N,n,1,RESI,2,2,0,2,0,0,25,n,n,n,1,1st,RESI,1,0,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3467,19244,2034,A17,1695_A17,3300000,46F,W,1695,1st,N,Y,1,RESI,5,5,0,2,12,33,27,n,n,n,1,1st,RESI,1,0,2,3,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3468,19247,2037,A17,1700_A17,0,46F,W,1700,2nd,N,n,1,RESI,3,3,0,2,0,0,33,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3576,19573,2363,A17,10012_A17,900000,46F,W,10012,1st,N,n,1,RESI,4,4,0,2,2,9,35,n,n,n,1,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3577,19577,2367,A17,10019_A17,340000,46F,W,10019,3rd,N,n,1,N_RESI,3,3,0,2,0,17,31,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3578,19580,2370,A17,10020_A17,4300000,46F,W,10020,2nd,N,Y,1,N_RESI,4,4,0,2,0,43,36,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3580,19586,2376,A17,10027_A17,0,46F,W,10027,1st,N,n,1,RESI,3,3,0,2,0,0,30,n,n,n,1,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3581,19588,2378,A17,10033_A17,1660000,46F,W,10033,2nd,N,n,1,N_RESI,6,6,0,2,0,19,35,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,132
3582,19595,2385,A17,10043_A17,2150000,46F,W,10043,3rd,N,Y,1,N_RESI,4,4,0,2,0,37,36,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3583,19598,2388,A17,10047_A17,4180000,46F,W,10047,3rd,N,n,1,N_RESI,4,4,0,2,0,53,29,n,n,n,4,2nd,N_RESI,1,0,2,0,0,0,0,0,,0,2,0.32112226,29157,1,y,230273,132
3584,19601,2391,A17,10048_A17,9800000,46F,W,10048,3rd,N,n,1,N_RESI,6,6,0,2,0,98,33,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,132
3585,19603,2393,A17,10051_A17,1070000,46F,W,10051,3rd,N,Y,1,N_RESI,4,4,0,2,0,31,41,n,n,n,5,2nd,N_RESI,1,2,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3586,19606,2396,A17,10053_A17,0,46F,W,10053,2nd,N,Y,1,N_RESI,4,4,0,3,0,0,30,n,n,n,2,1st,N_RESI,1,1,3,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3588,19613,2403,A17,10062_A17,3100000,46F,W,10062,3rd,N,n,1,N_RESI,2,2,0,2,0,31,29,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3589,19616,2406,A17,10065_A17,6900000,46F,W,10065,3rd,N,n,2,N_RESI,9,9,0,3,0,69,35,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,,0,3,0.32112226,29157,1,y,230273,132
3590,19622,2412,A17,10079_A17,0,46F,W,10079,2nd,N,n,1,N_RESI,2,2,0,2,0,0,28,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3591,19625,2415,A17,10083_A17,800000,46F,W,10083,2nd,N,n,2,N_RESI,5,5,0,3,0,11,28,n,n,n,2,1st,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3592,19628,2418,A17,10084_A17,0,46F,W,10084,3rd,N,n,1,N_RESI,3,3,0,2,0,0,31,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3594,19637,2427,A17,10095_A17,2280000,46F,W,10095,1st,N,Y,1,RESI,3,3,0,2,1,26,28,n,n,n,2,1st,RESI,1,0,2,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3595,19639,2429,A17,10097_A17,1620000,46F,W,10097,3rd,N,n,1,N_RESI,2,2,0,2,0,32,29,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3596,19642,2432,A17,10100_A17,0,46F,W,10100,2nd,N,n,1,N_RESI,2,2,0,2,0,0,28,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3597,19645,2435,A17,10105_A17,0,46F,W,10105,2nd,N,Y,1,N_RESI,4,4,0,2,0,0,41,n,n,n,5,2nd,N_RESI,1,2,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3598,19648,2438,A17,10110_A17,0,46F,W,10110,2nd,N,n,2,N_RESI,6,6,0,3,0,0,35,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3599,19653,2443,A17,10116_A17,7100000,46F,W,10116,3rd,N,n,1,N_RESI,7,7,0,3,0,71,32,n,n,n,1,1st,N_RESI,1,1,3,0,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,132
3604,19675,2465,A17,10149_A17,0,46F,W,10149,3rd,N,n,1,N_RESI,6,6,0,3,0,0,28,n,Y,n,1,1st,N_RESI,1,0,3,0,0,0,3,0,,0,0,0.32112226,29157,1,y,230273,132
3607,19684,2474,A17,10153_A17,0,46F,W,10153,2nd,N,Y,2,N_RESI,5,5,0,3,0,0,28,n,n,n,3,1st,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3611,19699,2489,A17,10170_A17,2400000,46F,W,10170,1st,N,n,1,RESI,4,4,0,2,2,24,31,n,n,n,3,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3612,19702,2492,A17,10171_A17,2300000,46F,W,10171,2nd,N,n,1,N_RESI,5,5,0,3,0,46,31,n,n,n,5,2nd,N_RESI,1,1,3,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3614,19708,2498,A17,10179_A17,500000,46F,W,10179,1st,N,n,1,RESI,4,4,0,2,1,25,33,n,n,n,3,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3615,19710,2500,A17,10180_A17,5870000,46F,W,10180,3rd,N,n,1,N_RESI,6,6,0,2,0,61,30,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,132
3616,19718,2508,A17,10186_A17,0,46F,W,10186,3rd,N,Y,1,N_RESI,3,3,0,2,0,0,35,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3618,19729,2519,A17,10199_A17,1520000,46F,W,10199,2nd,N,n,1,N_RESI,4,4,0,2,0,43,35,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3620,19734,2524,A17,10215_A17,0,46F,W,10215,2nd,N,n,2,N_RESI,6,6,0,3,0,0,34,n,n,n,5,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3621,19738,2528,A17,10217_A17,1520000,46F,W,10217,3rd,N,n,1,N_RESI,5,5,0,2,0,36,40,n,n,n,3,1st,N_RESI,1,2,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3622,19741,2531,A17,10218_A17,4330000,46F,W,10218,3rd,N,Y,1,N_RESI,5,5,0,3,0,47,36,n,n,n,4,2nd,N_RESI,1,1,3,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3624,19748,2538,A17,10228_A17,0,46F,W,10228,2nd,N,n,1,N_RESI,2,2,0,2,0,0,29,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3625,19751,2541,A17,10231_A17,0,46F,W,10231,3rd,N,n,1,N_RESI,3,3,0,2,0,0,30,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3626,19754,2544,A17,10232_A17,600000,46F,W,10232,3rd,N,n,1,N_RESI,3,3,0,2,0,30,30,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3627,19756,2546,A17,10233_A17,900000,46F,W,10233,2nd,N,n,2,N_RESI,6,6,0,3,0,9,31,n,n,n,5,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3630,19769,2559,A17,10251_A17,2200000,46F,W,10251,3rd,N,Y,1,N_RESI,3,3,0,2,0,26,33,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3631,19772,2562,A17,10258_A17,1000000,46F,W,10258,1st,N,n,1,RESI,3,3,0,2,1,10,27,n,n,n,2,1st,RESI,1,0,2,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3632,19775,2565,A17,10259_A17,4000000,46F,W,10259,2nd,N,n,2,N_RESI,8,8,0,3,0,40,41,n,n,n,4,2nd,N_RESI,2,2,3,0,2,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3633,19779,2569,A17,10263_A17,3500000,46F,W,10263,3rd,N,n,1,N_RESI,4,4,0,2,0,43,32,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3634,19789,2579,A17,10269_A17,1850000,46F,W,10269,3rd,N,n,1,N_RESI,3,3,0,2,0,36,29,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3635,19791,2581,A17,10270_A17,5000000,46F,W,10270,1st,N,n,1,RESI,9,9,0,2,6,65,34,n,n,n,1,1st,RESI,1,1,2,3,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,132
3636,19797,2587,A17,10288_A17,3720000,46F,W,10288,2nd,N,n,1,N_RESI,4,4,0,2,0,38,30,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3639,19814,2604,A17,10323_A17,940000,46F,W,10323,3rd,N,n,1,N_RESI,4,4,0,2,0,47,33,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3641,19819,2609,A17,10325_A17,0,46F,W,10325,1st,N,n,1,RESI,5,5,0,2,5,0,24,n,n,n,1,1st,RESI,1,0,2,3,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3644,19831,2621,A17,10334_A17,1200000,46F,W,10334,3rd,N,n,1,N_RESI,2,2,0,2,0,12,28,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3646,19835,2625,A17,10336_A17,0,46F,W,10336,2nd,N,Y,1,N_RESI,2,2,0,2,0,0,28,n,n,n,1,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3647,19838,2628,A17,10337_A17,840000,46F,W,10337,3rd,N,n,2,N_RESI,7,7,0,3,0,42,32,n,n,n,2,1st,N_RESI,2,1,3,0,2,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3648,19842,2632,A17,10340_A17,0,46F,W,10340,3rd,N,n,2,N_RESI,6,6,0,3,0,0,32,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3649,19846,2636,A17,10341_A17,430000,46F,W,10341,2nd,N,n,1,N_RESI,3,3,0,2,0,20,30,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3650,19857,2647,A17,10346_A17,2000000,46F,W,10346,3rd,N,n,1,N_RESI,3,3,0,2,0,20,37,n,n,n,5,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3653,19868,2658,A17,10367_A17,4200000,46F,W,10367,2nd,N,Y,1,N_RESI,3,3,0,2,0,42,29,n,n,n,4,2nd,N_RESI,1,0,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3654,19871,2661,A17,10371_A17,0,46F,W,10371,1st,N,n,1,RESI,4,4,0,2,2,0,36,n,n,n,5,2nd,RESI,1,1,2,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3658,19881,2671,A17,10382_A17,0,46F,L,10382,3rd,N,Y,1,N_RESI,2,2,0,2,0,0,27,n,n,n,5,2nd,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3660,19888,2678,A17,10395_A17,920000,46F,W,10395,1st,N,n,1,RESI,5,5,0,2,4,10,37,n,n,n,3,1st,RESI,1,1,2,2,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3663,19898,2688,A17,10408_A17,1900000,46F,W,10408,1st,N,n,1,RESI,8,8,0,2,28,19,28,n,Y,n,2,1st,RESI,1,0,2,3,0,0,3,0,,0,0,0.32112226,29157,1,y,230273,132
3665,19904,2694,A17,10417_A17,0,46F,W,10417,3rd,N,n,1,N_RESI,3,3,0,2,0,0,33,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3667,19915,2705,A17,10425_A17,0,46F,W,10425,3rd,N,n,1,N_RESI,3,3,0,2,0,0,35,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3668,19918,2708,A17,10427_A17,3520000,46F,W,10427,3rd,N,n,1,N_RESI,4,4,0,2,0,36,30,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3669,19921,2711,A17,10431_A17,0,46F,W,10431,3rd,N,Y,2,N_RESI,6,6,0,3,0,0,35,n,n,n,3,1st,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3671,19933,2723,A17,10441_A17,1200000,46F,W,10441,2nd,N,n,2,N_RESI,10,10,0,3,0,12,42,Y,n,n,4,2nd,N_RESI,2,2,3,0,2,3,0,0,,0,0,0.32112226,29157,1,y,230273,132
3675,19948,2738,A17,10448_A17,0,46F,W,10448,2nd,N,Y,1,N_RESI,3,3,0,2,0,0,33,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3677,19953,2743,A17,10458_A17,2200000,46F,W,10458,3rd,N,n,1,N_RESI,3,3,0,2,0,22,32,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3678,19956,2746,A17,10463_A17,1200000,46F,W,10463,1st,N,n,1,RESI,3,3,0,2,0,27,36,n,n,n,3,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3679,19959,2749,A17,10464_A17,6300000,46F,W,10464,1st,N,n,1,RESI,6,6,0,2,0,63,30,n,n,n,1,1st,RESI,1,1,2,0,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,132
3680,19961,2751,A17,10465_A17,3200000,46F,W,10465,2nd,N,n,1,N_RESI,3,3,0,2,0,32,32,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3682,19966,2756,A17,10474_A17,2600000,46F,W,10474,2nd,N,n,1,N_RESI,3,3,0,2,0,26,33,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3683,19969,2759,A17,10475_A17,5740000,46F,W,10475,2nd,N,n,1,N_RESI,6,6,0,2,0,91,37,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,132
3684,19972,2762,A17,10482_A17,3420000,46F,W,10482,2nd,N,Y,1,N_RESI,8,8,0,3,0,47,38,Y,n,n,2,1st,N_RESI,1,1,3,0,0,3,0,0,,0,1,0.32112226,29157,1,y,230273,132
3685,19979,2769,A17,10484_A17,200000,46F,W,10484,1st,N,n,1,RESI,3,3,0,2,0,10,31,n,n,n,1,1st,RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3687,19984,2774,A17,10490_A17,0,46F,W,10490,3rd,N,n,1,N_RESI,7,7,0,3,0,0,35,Y,n,n,4,2nd,N_RESI,1,1,3,0,0,3,0,0,,0,0,0.32112226,29157,1,y,230273,132
3689,19990,2780,A17,10493_A17,0,46F,W,10493,3rd,N,n,1,N_RESI,3,3,0,2,0,0,32,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3690,19992,2782,A17,10502_A17,1550000,46F,W,10502,3rd,N,n,2,N_RESI,6,6,0,3,0,33,39,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3691,19999,2789,A17,10509_A17,3555000,46F,W,10509,3rd,N,Y,2,N_RESI,7,7,0,3,0,47,32,n,n,n,2,1st,N_RESI,2,1,3,0,2,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3692,20003,2793,A17,10516_A17,2920000,46F,W,10516,1st,N,n,1,RESI,4,4,0,2,2,34,32,n,n,n,3,1st,RESI,1,1,2,1,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3694,20017,2807,A17,10525_A17,2500000,46F,W,10525,2nd,N,n,2,N_RESI,6,6,0,3,0,25,33,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3698,20026,2816,A17,10537_A17,8900000,46F,W,10537,2nd,N,n,1,N_RESI,7,7,0,2,0,89,42,n,n,n,2,1st,N_RESI,1,2,2,0,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,132
3700,20033,2823,A17,10541_A17,720000,46F,W,10541,3rd,N,n,1,N_RESI,3,3,0,2,0,15,35,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3702,20041,2831,A17,10551_A17,1070000,46F,W,10551,3rd,N,n,1,N_RESI,4,4,0,2,0,47,30,n,n,n,4,2nd,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3703,20047,2837,A17,10553_A17,6800000,46F,W,10553,2nd,N,Y,2,N_RESI,9,9,0,3,0,68,32,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,3,0.32112226,29157,1,y,230273,132
3704,20057,2847,A17,10556_A17,240000,46F,W,10556,2nd,N,n,1,N_RESI,3,3,0,2,0,12,32,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3705,20060,2850,A17,10557_A17,0,46F,W,10557,3rd,N,n,1,N_RESI,2,2,0,2,0,0,29,n,n,n,2,1st,N_RESI,1,0,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3706,20062,2852,A17,10558_A17,1380000,46F,W,10558,1st,N,n,1,RESI,7,7,0,2,1,68,31,n,n,n,3,1st,RESI,1,1,2,1,0,0,0,0,,0,3,0.32112226,29157,1,y,230273,132
3708,20066,2856,A17,10573_A17,0,46F,W,10573,3rd,N,n,2,N_RESI,6,6,0,3,0,0,31,n,n,n,2,1st,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3709,20069,2859,A17,10585_A17,0,46F,W,10585,3rd,N,n,2,N_RESI,5,5,0,3,0,0,27,n,n,n,4,2nd,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3710,20073,2863,A17,10588_A17,4200000,46F,W,10588,2nd,N,n,1,N_RESI,4,4,0,2,0,42,31,n,n,n,3,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.32112226,29157,1,y,230273,132
3712,20081,2871,A17,10596_A17,1640000,46F,W,10596,2nd,N,Y,1,N_RESI,3,3,0,2,0,22,30,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3713,20087,2877,A17,10600_A17,0,46F,W,10600,2nd,N,n,1,N_RESI,3,3,0,2,0,0,30,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.32112226,29157,1,y,230273,132
3714,20090,2880,A17,10601_A17,0,46F,W,10601,2nd,N,n,1,N_RESI,6,6,0,2,0,0,30,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,Y,3,0,0.32112226,29157,1,y,230273,132
4209,24313,911,A5-1,5116_A5-1,0,46F,W,5116,3rd,N,n,2,RESI,6,6,0,3,0,0,36,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4220,24359,957,A5-1,50005_A5-1,0,46F,W,50005,3rd,N,n,2,N_RESI,6,6,0,3,0,0,31,n,n,n,4,2nd,N_RESI,2,1,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4221,24369,967,A5-1,50008_A5-1,0,46F,W,50008,3rd,N,n,1,N_RESI,3,3,0,2,0,0,34,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4225,24379,977,A5-1,50012_A5-1,1200000,46F,W,50012,2nd,N,n,2,N_RESI,5,5,0,3,0,21,29,n,n,n,5,2nd,N_RESI,2,0,3,0,2,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4227,24391,989,A5-1,50018_A5-1,3400000,46F,W,50018,3rd,N,Y,1,N_RESI,4,4,0,2,0,36,35,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,1,0.435546955,29157,3.4,n,230273,135
4228,24393,991,A5-1,50019_A5-1,9920000,46F,W,50019,2nd,N,Y,1,N_RESI,7,7,0,2,0,100,40,n,n,n,1,1st,N_RESI,1,2,2,0,0,0,0,0,,0,3,0.435546955,29157,3.4,n,230273,135
4229,24398,996,A5-1,50022_A5-1,0,46F,W,50022,2nd,N,Y,1,N_RESI,3,3,0,2,0,0,32,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
4230,24400,998,A5-1,50024_A5-1,8300000,46F,W,50024,3rd,N,n,1,N_RESI,6,6,0,2,0,83,34,n,n,n,1,1st,N_RESI,1,1,2,0,0,0,0,0,,0,3,0.435546955,29157,3.4,n,230273,135
4232,24406,1004,A5-1,50028_A5-1,0,46F,W,50028,3rd,N,n,1,N_RESI,3,3,0,2,0,0,35,n,n,n,2,1st,N_RESI,1,1,2,0,0,0,0,0,,0,0,0.435546955,29157,3.4,n,230273,135
